pos,neg,neu,compound,Emotion,Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Selected,Selected (1)
0.0,0.0,1.0,0.0,Surprise,@lemondefr,"Le ferry « Méditerranée », petite bulle d’Ukraine sur le port de Marseille https://t.co/nWuoU8YYH3",2022-05-07 18:15:57,fr,,29.0,7.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@lemondefr,"Le ferry « Méditerranée », petite bulle d’Ukraine sur le port de Marseille https://t.co/RJ4mvlVt76",2022-05-07 17:57:06,fr,,26.0,8.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"Ukraine : les enfants, les femmes et les personnes âgées ont tous été évacués de l’aciérie d’Azovstal, selon Kiev  https://t.co/EKHMLAySTu",2022-05-07 16:45:01,fr,,74.0,25.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@lemondefr,Guerre en Ukraine : avis de tempête sur le grenier à blé du monde https://t.co/GEQICZa6Dw,2022-05-07 11:03:24,fr,,40.0,32.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,La guerre entre l’Ukraine et la Russie alimente les piles en librairie https://t.co/j4D4f0hZDF,2022-05-07 10:53:53,fr,,28.0,8.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@lemondefr,Guerre en Ukraine : Joe Biden annonce une aide militaire supplémentaire de 150 millions de dollars https://t.co/F0zGhVNLw7,2022-05-07 06:26:45,fr,,49.0,20.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.096,0.904,-0.4939,Joy,@lemondefr,"Guerre en Ukraine : le blocus de la mer Noire menace la sécurité alimentaire de nombreux pays qui se fournissent auprès de Kiev en blé, maïs, colza, tournesol, orge… | par @lucbronner https://t.co/xTewnILF2i",2022-05-06 22:16:13,fr,,53.0,35.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"𝗟𝗜𝗩𝗘 𝗨𝗞𝗥𝗔𝗜𝗡𝗘 |
Le Programme alimentaire mondial (PAM) a demandé vendredi la réouverture des ports d’Odessa, dans le sud de l’Ukraine, afin que les denrées alimentaires produites dans le pays puissent circuler librement vers le reste du monde.
https://t.co/qLZb6jCmMf",2022-05-06 18:22:49,fr,,23.0,13.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"𝗟𝗜𝗩𝗘 𝗨𝗞𝗥𝗔𝗜𝗡𝗘 |
Nouvel échange de prisonniers entre Kiev et Moscou, annonce l’Ukraine
https://t.co/SnmTXkB1t7",2022-05-06 16:14:42,fr,,14.0,4.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.098,0.0,0.902,0.34,Joy,@lemondefr,"𝗟𝗜𝗩𝗘 𝗨𝗞𝗥𝗔𝗜𝗡𝗘 |
La Russie restera « pour toujours » dans le Sud de l’Ukraine, assure un haut responsable parlementaire russe lors d’une visite à Kherson
https://t.co/iZgTKVIuRZ",2022-05-06 15:09:36,fr,,18.0,10.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"𝗟𝗜𝗩𝗘 𝗨𝗞𝗥𝗔𝗜𝗡𝗘 |
« Nous sommes des leaders du mouvement paralympique, et aujourd’hui je redoute que le mouvement handisport ne disparaisse en Ukraine », a expliqué à l’AFP le président du comité paralympique ukrainien, Valeriy Sushkevych
https://t.co/YMw3f93kNi",2022-05-06 13:59:45,fr,,9.0,4.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"Entre la Russie et l’Ukraine, la seconde guerre mondiale, une arme mémorielle https://t.co/4ZpNhG5tfp",2022-05-06 12:59:38,fr,,19.0,8.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"L' histoire des liens entre la Russie et l'Ukraine | Troisième et dernier volet : la rivalité sur leurs rôles respectifs dans la victoire sur l’Allemagne nazie en 1945 | par @ThomasWieder et @jeromegautheret
https://t.co/Cs8iE1tMjq",2022-05-06 12:29:43,fr,,11.0,4.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@lemondefr,"𝗟𝗜𝗩𝗘 𝗨𝗞𝗥𝗔𝗜𝗡𝗘 |
Le point sur l’invasion russe de l’Ukraine
https://t.co/iHhhy6sDO1",2022-05-06 12:20:25,fr,,12.0,1.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"RDC : première visite du roi Philippe dans l’ancienne colonie belge en juin 

👉 Prévu en 2020 pour la célébration des 60 ans de l’indépendance du pays, le voyage a été reporté plusieurs fois en raison de la pandémie de Covid-19 et de la guerre en Ukraine

https://t.co/60ePiefKlm",2022-05-06 11:55:07,fr,,18.0,6.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"@ThomasWieder 💬 𝗧𝗖𝗛𝗔𝗧 𝗨𝗸𝗿𝗮𝗶𝗻𝗲 | @ThomasWieder : « En avril 2015, l’Ukraine a adopté une série de lois mémorielles visant - pour simplifier - à « décommuniser » ou « désoviétiser » l’histoire et la mémoire nationales. » https://t.co/vZSBn06UTy",2022-05-06 10:50:01,fr,,14.0,4.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,"💬 𝗧𝗖𝗛𝗔𝗧 𝗨𝗸𝗿𝗮𝗶𝗻𝗲 | @ThomasWieder : « L’historien Eric Aunoble rappelle que Makhno a connu un retour en grâce dans l’Ukraine indépendante d’après 1991, et qu’il a même fait l’objet d’un ""début de récupération nationaliste"" »  https://t.co/aDejuw9stF",2022-05-06 09:55:33,fr,,10.0,3.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@lemondefr,@ThomasWieder @jeromegautheret 💬 𝗧𝗖𝗛𝗔𝗧 𝗨𝗸𝗿𝗮𝗶𝗻𝗲 | @ThomasWieder : « La politique dite d’ « ukrainisation » commence dès 1919-1920 dans la République socialiste soviétique d’Ukraine » https://t.co/IlBAurp3m6,2022-05-06 09:19:54,fr,,10.0,3.0,@lemondefr,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@lemondefr,"🔴 « Il existe des preuves irréfutables de crimes de guerre » : @amnestyfrance
publie les résultats de ses enquêtes en Ukraine https://t.co/O3i8WHFFFr",2022-05-06 08:48:18,fr,,123.0,81.0,,Le Monde,L'actualité de référence par la rédaction du Monde | Piloté par @charlotteherzog @gregorbrandy & @PBerhouet 📣 #Présidentielle2022 👉 @lemonde_pol,401649.0,1715.0,651.0,10121755.0,37762.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,"🇪🇺 Plombée par la guerre en Ukraine, la croissance de la zone euro devrait s'établir à 2,7 % cette année, contre 4 % selon les précédentes prévisions. 

https://t.co/ThNQ5gBLbB",2022-05-16 10:25:04,fr,,5.0,3.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.043,0.957,-0.2023,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos du week-end 👇
&gt; Des combats intenses sont en cours dans le Donbass
&gt; La Finlande a officialisé sa candidature à l'Otan
&gt; Le parti au pouvoir en Suède a approuvé une candidature du pays à l'Otan

https://t.co/1uRvsOZFrk",2022-05-16 09:03:01,fr,,3.0,1.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.043,0.957,-0.2023,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos du week-end 👇
&gt; Des combats intenses sont en cours dans le Donbass
&gt; La Finlande a officialisé sa candidature à l'Otan
&gt; Le parti au pouvoir en Suède a approuvé une candidature du pays à l'Otan

https://t.co/sWMLLQHbJk",2022-05-16 07:03:05,fr,,4.0,3.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.043,0.957,-0.2023,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos du week-end 👇
&gt; Des combats intenses sont en cours dans le Donbass
&gt; La Finlande a officialisé sa candidature à l'Otan
&gt; Le parti au pouvoir en Suède a approuvé une candidature du pays à l'Otan

https://t.co/qA2oieMJtZ",2022-05-16 05:03:23,fr,,10.0,3.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,EN DIRECT - Guerre en Ukraine : le point sur la situation de ce lundi 16 mai https://t.co/xfZVYIYipQ,2022-05-16 04:54:30,fr,,1.0,0.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.043,0.957,-0.2023,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos à retenir 👇
&gt; Des combats intenses sont en cours dans le Donbass
&gt; La Finlande doit officialiser sa candidature à l'Otan
&gt; Pour Poutine, la fin de la neutralité militaire finlandaise serait une ""erreur""
https://t.co/uhGO1P5Hin",2022-05-15 13:04:05,fr,,5.0,2.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499812.0,331.0,502.0,1339581.0,8656.0,True,,,No,No
0.0,0.043,0.957,-0.2023,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos à retenir 👇
&gt; Des combats intenses sont en cours dans le Donbass
&gt; La Finlande doit officialiser sa candidature à l'Otan
&gt; Pour Poutine, la fin de la neutralité militaire finlandaise serait une ""erreur""
https://t.co/NDtIJjiSQY",2022-05-15 11:04:01,fr,,4.0,0.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499812.0,331.0,502.0,1339581.0,8656.0,True,,,No,No
0.0,0.043,0.957,-0.2023,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos à retenir 👇
&gt; Des combats intenses sont en cours dans le Donbass
&gt; La Finlande doit officialiser sa candidature à l'Otan
&gt; Pour Poutine, la fin de la neutralité militaire finlandaise serait une ""erreur""
https://t.co/2OsdxrmVsE",2022-05-15 09:04:56,fr,,3.0,4.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,EN DIRECT - Ukraine : le point sur la situation du dimanche 15 mai https://t.co/X8Ovph2yzD,2022-05-15 07:35:02,fr,,5.0,2.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.055,0.945,-0.2023,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos à retenir 👇
&gt; Des combats intenses sont en cours dans le Donbass
&gt; Négociations difficiles à Marioupol
&gt; L'Ossétie du sud veut rallier la Russie

https://t.co/o2SqOWR5ZX",2022-05-14 11:32:06,fr,,2.0,1.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.055,0.945,-0.2023,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos à retenir 👇
&gt; Des combats intenses sont en cours dans le Donbass
&gt; Négociations difficiles à Marioupol
&gt; L'Ossétie du sud veut rallier la Russie

https://t.co/6uHH8kk9UY",2022-05-14 09:32:03,fr,,4.0,2.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,"Ukraine : après avoir résisté au Covid, les ETI vacillent face à ce nouveau choc https://t.co/QrYVPZLOTo",2022-05-14 09:28:57,fr,,2.0,2.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.055,0.945,-0.2023,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos à retenir 👇
&gt; Des combats intenses sont en cours dans le Donbass
&gt; Négociations difficiles à Marioupol
&gt; L'Ossétie du sud veut rallier la Russie

https://t.co/amf1pizu03",2022-05-14 07:33:01,fr,,7.0,1.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,EN DIRECT - Guerre en Ukraine : le point sur la situation du samedi 14 mai https://t.co/muM6Jq1JmO,2022-05-14 06:55:31,fr,,5.0,1.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.109,0.891,-0.4215,Surprise,@LesEchos,"🇺🇦 #Ukraine : « Il ne faut pas chercher une porte de sortie pour la Russie, et Macron le fait en vain »

EN DIRECT ⤵️⤵️ 

https://t.co/1RcPlQdxDY",2022-05-13 17:55:03,fr,,28.0,13.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,Eurovision 2022 : le concours de chant a le regard tourné vers l'Ukraine https://t.co/M9Dwy9skfu,2022-05-13 16:59:22,fr,,4.0,1.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.109,0.891,-0.4215,Surprise,@LesEchos,"🇺🇦 #Ukraine : « Il ne faut pas chercher une porte de sortie pour la Russie, et Macron le fait en vain »

EN DIRECT ⤵️⤵️ 

https://t.co/huWbNxa5Nn",2022-05-13 15:54:04,fr,,41.0,10.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,"TRIBUNE 🗣️ ""le conflit armé en Ukraine illustre d'une bien triste manière la nécessité pour l'Europe et la France de s'affranchir au plus vite des énergies fossiles et du système de marché actuel"" via @CercleLesEchos ➡️ https://t.co/yfrItMItJh",2022-05-13 14:49:09,fr,,6.0,1.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.107,0.893,-0.34,Fear,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine 👇

« Nous allons continuer dans la durée à soutenir le combat de l'Ukraine pour sa souveraineté »

https://t.co/hsJp5LeTJA",2022-05-13 09:28:51,fr,,5.0,4.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499812.0,331.0,502.0,1339581.0,8656.0,True,,,No,No
0.1,0.0,0.9,0.4767,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos à retenir 👇
&gt; Kiev demande qu'on lui réserve une place dans l'UE
&gt; L'exécutif finlandais favorable à une adhésion « sans délai » à l'Otan

https://t.co/dha8U7Yc7P",2022-05-13 07:28:06,fr,,7.0,1.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@LesEchos,La guerre en Ukraine bouleverse les flux d'argent des migrants https://t.co/ZE8Fshmp6o,2022-05-13 06:42:35,fr,,2.0,0.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.1,0.0,0.9,0.4767,Joy,@LesEchos,"🇺🇦 EN DIRECT - Guerre en Ukraine : les infos à retenir 👇
&gt; Kiev demande qu'on lui réserve une place dans l'UE
&gt; L'exécutif finlandais favorable à une adhésion « sans délai » à l'Otan

https://t.co/uenbsX1Zqb",2022-05-13 05:29:04,fr,,6.0,3.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,EN DIRECT - Guerre en Ukraine : le point sur la situation du vendredi 13 mai https://t.co/l4nW4WT5d6,2022-05-13 05:27:27,fr,,1.0,0.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,"RT @pierrickfay: Raavel, Anna, Ekaterina et son chat Mourik... des héros involontaires, très humains, du quotidien  dans une Ukraine en gue…",2022-05-12 15:42:41,fr,,0.0,4.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,RT @pierrickfay: Effet #Poutine. la Finlande 🇫🇮 demande son adhésion immédiate à l'#OTAN. La #Russie qui mène déjà en #Ukraine une guerre c…,2022-05-12 09:02:52,fr,,0.0,3.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,"🇺🇦 #Ukraine : « On entend très souvent que l'Ukraine appartient à la famille européenne, et à présent il importe de réserver cette place »

EN DIRECT ⤵️⤵️

https://t.co/Eb7PTM80eg",2022-05-12 08:44:29,fr,,3.0,3.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@LesEchos,"Les consultations parlementaires débutent aujourd'hui à Helsinki après que le Président et la Première ministre ont déclaré leur soutien à une entrée dans l'Otan pour mieux défendre le pays après l'agression russe en Ukraine ⤵️

https://t.co/T5KOVtqN8k",2022-05-12 08:34:31,fr,,5.0,2.0,,Les Echos,"L'actualité économique, financière et boursière française et internationale.",499841.0,331.0,502.0,1339611.0,8657.0,True,,,No,No
